"group_code","group_name","iso3","country","country_type","aq_type","sector","sector_long","year","prod_mt"
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","finfish","marine-finfish",2022,6.77523985543036
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","finfish","marine-finfish",2023,6.8432214801383
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","finfish","marine-finfish",2024,6.91188522111025
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","finfish","marine-finfish",2025,6.98123792258683
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","finfish","marine-finfish",2026,7.05128649748264
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","finfish","marine-finfish",2027,7.12203792807529
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","finfish","marine-finfish",2028,7.19349926670142
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","finfish","marine-finfish",2029,7.26567763645962
"AFS","Other Subsaharan Africa","KEN","Kenya","coastal","marine","finfish","marine-finfish",2030,7.33858023192048
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","crustaceans","inland-crustaceans",2018,7.5
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","finfish","inland-finfish",2018,2241.36223716355
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","finfish","inland-finfish",2019,2392.24032294419
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","finfish","inland-finfish",2020,2553.27482003192
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","finfish","inland-finfish",2021,2725.1494108191
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","finfish","inland-finfish",2022,2908.5938000183
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","finfish","inland-finfish",2023,3104.38681267098
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","finfish","inland-finfish",2024,3313.35970069964
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","finfish","inland-finfish",2025,3536.39967204176
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","finfish","inland-finfish",2026,3774.45365734856
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","finfish","inland-finfish",2027,4028.53233024043
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","finfish","inland-finfish",2028,4299.71439818733
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","finfish","inland-finfish",2029,4589.15118223118
"ASC","Other Central Asia","KGZ","Kyrgyzstan","inland","inland","finfish","inland-finfish",2030,4898.07150499401
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","crustaceans","inland-crustaceans",2018,157.01443298044
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","crustaceans","inland-crustaceans",2019,164.35688109446
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","crustaceans","inland-crustaceans",2020,172.042683276534
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","crustaceans","inland-crustaceans",2021,180.087895753989
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","crustaceans","inland-crustaceans",2022,188.509325589688
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","crustaceans","inland-crustaceans",2023,197.324565793266
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","crustaceans","inland-crustaceans",2024,206.552032074274
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","crustaceans","inland-crustaceans",2025,216.211001313998
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","crustaceans","inland-crustaceans",2026,226.321651836337
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","crustaceans","inland-crustaceans",2027,236.90510556186
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","crustaceans","inland-crustaceans",2028,247.98347213311
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","crustaceans","inland-crustaceans",2029,259.57989510334
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","crustaceans","inland-crustaceans",2030,271.718600285153
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","finfish","inland-finfish",2018,207112.543867422
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","finfish","inland-finfish",2019,221054.397460628
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","finfish","inland-finfish",2020,235934.751822474
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","finfish","inland-finfish",2021,251816.782461641
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","finfish","inland-finfish",2022,268767.917568358
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","finfish","inland-finfish",2023,286860.124285144
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","finfish","inland-finfish",2024,306170.214247983
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","finfish","inland-finfish",2025,326780.169695097
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","finfish","inland-finfish",2026,348777.491527851
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","finfish","inland-finfish",2027,372255.570801503
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","finfish","inland-finfish",2028,397314.085222976
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","finfish","inland-finfish",2029,424059.422339029
"ASL","LDC Asia","KHM","Cambodia","coastal","inland","finfish","inland-finfish",2030,452605.13121147
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","bivalves","marine-bivalves",2018,8657.21838921794
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","bivalves","marine-bivalves",2019,9029.81087212208
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","bivalves","marine-bivalves",2020,9418.43912449341
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","bivalves","marine-bivalves",2021,9823.7932995535
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","bivalves","marine-bivalves",2022,10246.5932535868
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","bivalves","marine-bivalves",2023,10687.5898243118
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","bivalves","marine-bivalves",2024,11147.5661642712
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","bivalves","marine-bivalves",2025,11627.3391316087
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","bivalves","marine-bivalves",2026,12127.7607407032
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","bivalves","marine-bivalves",2027,12649.719675235
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","bivalves","marine-bivalves",2028,13194.1428663731
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","bivalves","marine-bivalves",2029,13761.9971388836
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","bivalves","marine-bivalves",2030,14354.2909280853
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","crustaceans","marine-crustaceans",2018,1137.41008431185
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","crustaceans","marine-crustaceans",2019,1209.067009247
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","crustaceans","marine-crustaceans",2020,1285.23832609935
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","crustaceans","marine-crustaceans",2021,1366.20844191541
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","crustaceans","marine-crustaceans",2022,1452.279681408
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","crustaceans","marine-crustaceans",2023,1543.77341577071
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","crustaceans","marine-crustaceans",2024,1641.03126260763
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","crustaceans","marine-crustaceans",2025,1744.4163614588
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","crustaceans","marine-crustaceans",2026,1854.31472968395
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","crustaceans","marine-crustaceans",2027,1971.13670376685
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","crustaceans","marine-crustaceans",2028,2095.31847142209
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","crustaceans","marine-crustaceans",2029,2227.32370022465
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","crustaceans","marine-crustaceans",2030,2367.64526884327
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","finfish","marine-finfish",2018,1710.09745809719
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","finfish","marine-finfish",2019,1772.38382799423
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","finfish","marine-finfish",2020,1836.93883577304
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","finfish","marine-finfish",2021,1903.84511135484
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","finfish","marine-finfish",2022,1973.18829426587
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","finfish","marine-finfish",2023,2045.05714325528
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","finfish","marine-finfish",2024,2119.54364990567
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","finfish","marine-finfish",2025,2196.74315638166
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","finfish","marine-finfish",2026,2276.75447746708
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","finfish","marine-finfish",2027,2359.68002704719
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","finfish","marine-finfish",2028,2445.62594919765
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","finfish","marine-finfish",2029,2534.70225404814
"ASL","LDC Asia","KHM","Cambodia","coastal","marine","finfish","marine-finfish",2030,2627.02295859452
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","crustaceans","inland-crustaceans",2018,7.5
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","finfish","inland-finfish",2018,8
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","finfish","inland-finfish",2019,8.14308547520946
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","finfish","inland-finfish",2020,8.28873013207091
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","finfish","inland-finfish",2021,8.4369797432997
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","finfish","inland-finfish",2022,8.58788090028753
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","finfish","inland-finfish",2023,8.74148102774501
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","finfish","inland-finfish",2024,8.89782839860618
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","finfish","inland-finfish",2025,9.05697214919953
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","finfish","inland-finfish",2026,9.21896229469041
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","finfish","inland-finfish",2027,9.38384974479965
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","finfish","inland-finfish",2028,9.55168631980325
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","finfish","inland-finfish",2029,9.72252476681834
"OCE","Other Oceania","KIR","Kiribati","coastal","inland","finfish","inland-finfish",2030,9.89641877638033
"OCE","Other Oceania","KIR","Kiribati","coastal","marine","bivalves","marine-bivalves",2018,6.3
"OCE","Other Oceania","KIR","Kiribati","coastal","marine","bivalves","marine-bivalves",2019,6.37510309388351
"OCE","Other Oceania","KIR","Kiribati","coastal","marine","bivalves","marine-bivalves",2020,6.45110150121319
"OCE","Other Oceania","KIR","Kiribati","coastal","marine","bivalves","marine-bivalves",2021,6.52800589513346
"OCE","Other Oceania","KIR","Kiribati","coastal","marine","bivalves","marine-bivalves",2022,6.60582707602462
"OCE","Other Oceania","KIR","Kiribati","coastal","marine","bivalves","marine-bivalves",2023,6.68457597301968
"OCE","Other Oceania","KIR","Kiribati","coastal","marine","bivalves","marine-bivalves",2024,6.76426364553923
