"iso3","country","food_code","year","AqCaH","AqCaL","Diff","Perc"
"COG","Congo - Brazzaville","PS",2017,27.98,27.98,0,0
"COG","Congo - Brazzaville","PS",2018,28.01835949,28.01835949,0,0
"COG","Congo - Brazzaville","PS",2019,28.06217871,28.06217871,0,0
"COG","Congo - Brazzaville","PS",2020,28.14522775,28.15212217,-0.006894417,-0.024489866
"COG","Congo - Brazzaville","PS",2021,28.16904884,28.17830066,-0.009251813,-0.032833113
"COG","Congo - Brazzaville","PS",2022,28.12611456,28.1386758,-0.012561244,-0.044640494
"COG","Congo - Brazzaville","PS",2023,28.1164638,28.13143917,-0.014975365,-0.053233553
"COG","Congo - Brazzaville","PS",2024,28.06285315,28.0801579,-0.017304758,-0.061626283
"COG","Congo - Brazzaville","PS",2025,28.01041156,28.02824502,-0.017833465,-0.063626763
"COG","Congo - Brazzaville","PS",2026,27.9520388,27.97386476,-0.021825961,-0.078022687
"COG","Congo - Brazzaville","PS",2027,27.87830906,27.90269856,-0.024389509,-0.08740914
"COG","Congo - Brazzaville","PS",2028,27.79858458,27.82475367,-0.026169084,-0.094049652
"COG","Congo - Brazzaville","PS",2029,27.70862645,27.7373664,-0.028739943,-0.103614533
"COG","Congo - Brazzaville","PS",2030,27.60663678,27.63776287,-0.03112609,-0.112621597
"COG","Congo - Brazzaville","PT",2017,79.26,79.26,0,0
"COG","Congo - Brazzaville","PT",2018,81.6681922,81.6681922,0,0
"COG","Congo - Brazzaville","PT",2019,77.66702493,77.66702493,0,0
"COG","Congo - Brazzaville","PT",2020,80.4839817,80.58345309,-0.09947139,-0.123438977
"COG","Congo - Brazzaville","PT",2021,80.78517463,80.97395512,-0.188780484,-0.23313729
"COG","Congo - Brazzaville","PT",2022,81.03319088,81.29877896,-0.265588084,-0.326681517
"COG","Congo - Brazzaville","PT",2023,81.23713495,81.61013905,-0.373004103,-0.457056081
"COG","Congo - Brazzaville","PT",2024,81.40269441,81.89443563,-0.491741222,-0.600457429
"COG","Congo - Brazzaville","PT",2025,81.51886212,82.11375973,-0.594897608,-0.724479807
"COG","Congo - Brazzaville","PT",2026,81.59494262,82.31862636,-0.723683742,-0.879125144
"COG","Congo - Brazzaville","PT",2027,81.66586678,82.47960881,-0.813742023,-0.986597821
"COG","Congo - Brazzaville","PT",2028,81.72248156,82.62557112,-0.903089554,-1.092990392
"COG","Congo - Brazzaville","PT",2029,81.7970119,82.79674843,-0.999736522,-1.207458676
"COG","Congo - Brazzaville","PT",2030,81.71047289,82.81535291,-1.104880027,-1.334148788
"COG","Congo - Brazzaville","RI",2017,198.6,198.6,0,0
"COG","Congo - Brazzaville","RI",2018,202.8023911,202.8023911,0,0
"COG","Congo - Brazzaville","RI",2019,207.7857387,207.7857387,0,0
"COG","Congo - Brazzaville","RI",2020,209.6653079,209.6776745,-0.012366523,-0.005897873
"COG","Congo - Brazzaville","RI",2021,210.5368128,210.551868,-0.015055238,-0.00715037
"COG","Congo - Brazzaville","RI",2022,211.5648507,211.6011823,-0.036331597,-0.017169846
"COG","Congo - Brazzaville","RI",2023,212.432363,212.4849224,-0.052559329,-0.024735557
"COG","Congo - Brazzaville","RI",2024,213.2333835,213.3048483,-0.071464859,-0.033503626
"COG","Congo - Brazzaville","RI",2025,214.1137881,214.1958573,-0.082069212,-0.038315032
"COG","Congo - Brazzaville","RI",2026,215.0281515,215.1141418,-0.085990321,-0.039974276
"COG","Congo - Brazzaville","RI",2027,216.0139146,216.1234878,-0.109573245,-0.050699369
"COG","Congo - Brazzaville","RI",2028,216.9886235,217.1093015,-0.120678043,-0.055584004
"COG","Congo - Brazzaville","RI",2029,218.040902,218.1761043,-0.135202308,-0.061969347
"COG","Congo - Brazzaville","RI",2030,218.9915324,219.1388687,-0.147336295,-0.067234214
"COG","Congo - Brazzaville","RT",2017,852.93,852.93,0,0
"COG","Congo - Brazzaville","RT",2018,849.4581666,849.4581666,0,0
"COG","Congo - Brazzaville","RT",2019,846.1483899,846.1483899,0,0
"COG","Congo - Brazzaville","RT",2020,852.8893024,852.9352403,-0.045937911,-0.005385861
"COG","Congo - Brazzaville","RT",2021,849.1115054,849.3521577,-0.240652267,-0.028333626
"COG","Congo - Brazzaville","RT",2022,850.7086314,850.8659263,-0.157294857,-0.018486444
"COG","Congo - Brazzaville","RT",2023,848.518426,848.9298669,-0.411440928,-0.048465833
"COG","Congo - Brazzaville","RT",2024,848.8970356,849.3823095,-0.485273907,-0.057132566
"COG","Congo - Brazzaville","RT",2025,847.5256171,848.2056659,-0.680048801,-0.080174989
"COG","Congo - Brazzaville","RT",2026,846.8695188,847.7648196,-0.895300732,-0.105607205
"COG","Congo - Brazzaville","RT",2027,845.556277,846.3975712,-0.84129428,-0.099397057
"COG","Congo - Brazzaville","RT",2028,844.3302915,845.4020921,-1.071800564,-0.126779975
"COG","Congo - Brazzaville","RT",2029,842.7526779,843.8846969,-1.13201905,-0.134143806
"COG","Congo - Brazzaville","RT",2030,841.1318748,842.4661091,-1.334234382,-0.158372469
"COG","Congo - Brazzaville","SB",2017,0.07,0.07,0,0
"COG","Congo - Brazzaville","SB",2018,0.068196233,0.068196233,0,0
"COG","Congo - Brazzaville","SB",2019,0.066445223,0.066445223,0,0
"COG","Congo - Brazzaville","SB",2020,0.06475433,0.06475433,0,0
"COG","Congo - Brazzaville","SB",2021,0.063120825,0.063120825,0,0
"COG","Congo - Brazzaville","SB",2022,0.061537579,0.061537579,0,0
"COG","Congo - Brazzaville","SB",2023,0.060000135,0.060000135,0,0
"COG","Congo - Brazzaville","SB",2024,0.058503898,0.058503898,0,0
"COG","Congo - Brazzaville","SB",2025,0.05704589,0.05704589,0,0
"COG","Congo - Brazzaville","SB",2026,0.055625436,0.055625436,0,0
"COG","Congo - Brazzaville","SB",2027,0.054242669,0.054242669,0,0
"COG","Congo - Brazzaville","SB",2028,0.052897065,0.052897065,0,0
"COG","Congo - Brazzaville","SB",2029,0.05158806,0.05158806,0,0
"COG","Congo - Brazzaville","SB",2030,0.050315368,0.050315368,0,0
"COG","Congo - Brazzaville","SH",2017,3.36,3.36,0,0
"COG","Congo - Brazzaville","SH",2018,3.294984754,3.294984754,0,0
"COG","Congo - Brazzaville","SH",2019,3.170521646,3.170521646,0,0
"COG","Congo - Brazzaville","SH",2020,3.154406123,3.152867402,0.001538721,0.048803861
"COG","Congo - Brazzaville","SH",2021,3.113421413,3.117537769,-0.004116356,-0.132038674
"COG","Congo - Brazzaville","SH",2022,3.086614602,3.091880616,-0.005266014,-0.170317516
"COG","Congo - Brazzaville","SH",2023,3.056735112,3.065482767,-0.008747655,-0.285359793
"COG","Congo - Brazzaville","SH",2024,3.025080765,3.038107388,-0.013026623,-0.428774265
"COG","Congo - Brazzaville","SH",2025,2.993647958,3.009611721,-0.015963763,-0.530425997
"COG","Congo - Brazzaville","SH",2026,2.960777811,2.980244746,-0.019466935,-0.653199201
"COG","Congo - Brazzaville","SH",2027,2.929585675,2.951914163,-0.022328489,-0.756407108
"COG","Congo - Brazzaville","SH",2028,2.897896892,2.923445695,-0.025548803,-0.873927728
"COG","Congo - Brazzaville","SH",2029,2.867020235,2.895447291,-0.028427055,-0.981784594
"COG","Congo - Brazzaville","SH",2030,2.834454791,2.865650177,-0.031195385,-1.088597114
"COG","Congo - Brazzaville","SU",2017,164.24,164.24,0,0
"COG","Congo - Brazzaville","SU",2018,166.4317048,166.4317048,0,0
"COG","Congo - Brazzaville","SU",2019,169.1788096,169.1788096,0,0
"COG","Congo - Brazzaville","SU",2020,170.6948261,170.7169156,-0.022089464,-0.012939236
"COG","Congo - Brazzaville","SU",2021,172.4925374,172.5052423,-0.012704823,-0.007364891
"COG","Congo - Brazzaville","SU",2022,174.3700181,174.410575,-0.040556954,-0.023253724
"COG","Congo - Brazzaville","SU",2023,175.9166827,175.9650903,-0.048407602,-0.027509776
"COG","Congo - Brazzaville","SU",2024,177.4150507,177.4590302,-0.043979526,-0.024782918
"COG","Congo - Brazzaville","SU",2025,179.0008521,179.0387447,-0.037892665,-0.021164506
"COG","Congo - Brazzaville","SU",2026,180.7910339,180.8382025,-0.047168604,-0.026083319
"COG","Congo - Brazzaville","SU",2027,182.4397975,182.5399212,-0.100123776,-0.054850345
"COG","Congo - Brazzaville","SU",2028,183.893616,184.0189043,-0.125288305,-0.068084475
"COG","Congo - Brazzaville","SU",2029,185.3972861,185.5319331,-0.134646987,-0.072573484
"COG","Congo - Brazzaville","SU",2030,186.8141178,186.9535061,-0.139388281,-0.074557725
"COG","Congo - Brazzaville","TOT",2017,2261.14,2261.14,0,0
"COG","Congo - Brazzaville","TOT",2018,2283.671078,2283.671078,0,0
"COG","Congo - Brazzaville","TOT",2019,2271.421444,2271.421444,0,0
"COG","Congo - Brazzaville","TOT",2020,2294.88071,2293.840871,1.03983869,0.045331771
"COG","Congo - Brazzaville","TOT",2021,2294.105682,2292.702295,1.403386741,0.061211032
"COG","Congo - Brazzaville","TOT",2022,2299.526154,2296.816143,2.710010548,0.117989877
"COG","Congo - Brazzaville","TOT",2023,2300.949151,2297.046215,3.902935643,0.169911063
"COG","Congo - Brazzaville","TOT",2024,2304.756411,2299.561306,5.195104787,0.225917212
"COG","Congo - Brazzaville","TOT",2025,2306.680121,2300.542368,6.137753073,0.266795916
"COG","Congo - Brazzaville","TOT",2026,2309.434772,2302.709167,6.725604939,0.292073573
"COG","Congo - Brazzaville","TOT",2027,2311.915147,2303.928709,7.9864385,0.346644341
"COG","Congo - Brazzaville","TOT",2028,2313.860848,2305.032057,8.828791151,0.383022489
"COG","Congo - Brazzaville","TOT",2029,2315.333343,2305.636315,9.697028457,0.420579273
"COG","Congo - Brazzaville","TOT",2030,2316.703996,2306.102018,10.60197729,0.459735831
"COG","Congo - Brazzaville","VL",2017,198.85,198.85,0,0
"COG","Congo - Brazzaville","VL",2018,203.3512815,203.3512815,0,0
"COG","Congo - Brazzaville","VL",2019,202.0115897,202.0115897,0,0
"COG","Congo - Brazzaville","VL",2020,201.5613084,201.5585001,0.002808374,0.00139333
"COG","Congo - Brazzaville","VL",2021,202.200479,202.1551247,0.045354364,0.022435426
"COG","Congo - Brazzaville","VL",2022,203.1578686,203.127866,0.030002559,0.014770282
"COG","Congo - Brazzaville","VL",2023,204.5898276,204.5925174,-0.002689892,-0.001314756
"COG","Congo - Brazzaville","VL",2024,205.9604257,206.0126487,-0.052223024,-0.025349426
"COG","Congo - Brazzaville","VL",2025,207.1914696,207.2776412,-0.086171558,-0.041573012
"COG","Congo - Brazzaville","VL",2026,208.5381275,208.6394472,-0.101319669,-0.048562087
"COG","Congo - Brazzaville","VL",2027,209.9320611,210.066227,-0.134165918,-0.06386839
"COG","Congo - Brazzaville","VL",2028,211.3371229,211.512044,-0.174921169,-0.082700335
"COG","Congo - Brazzaville","VL",2029,212.7768494,212.984754,-0.207904531,-0.097614748
"COG","Congo - Brazzaville","VL",2030,214.1966237,214.4448853,-0.248261575,-0.115769409
"COG","Congo - Brazzaville","WT",2017,288.81,288.81,0,0
"COG","Congo - Brazzaville","WT",2018,295.6510558,295.6510558,0,0
"COG","Congo - Brazzaville","WT",2019,291.0501037,291.0501037,0,0
"COG","Congo - Brazzaville","WT",2020,295.8346984,295.8965409,-0.061842446,-0.020900023
"COG","Congo - Brazzaville","WT",2021,295.570897,295.6356503,-0.064753371,-0.021903099
"COG","Congo - Brazzaville","WT",2022,294.9492671,295.0385596,-0.089292564,-0.03026471
"COG","Congo - Brazzaville","WT",2023,293.984611,294.0440505,-0.059439537,-0.020214501
"COG","Congo - Brazzaville","WT",2024,292.9792278,293.026401,-0.047173264,-0.01609864
"COG","Congo - Brazzaville","WT",2025,291.9397273,291.9856074,-0.045880038,-0.015713116
"COG","Congo - Brazzaville","WT",2026,290.8576585,290.9431522,-0.085493751,-0.029385036
"COG","Congo - Brazzaville","WT",2027,289.7633907,289.8522598,-0.08886902,-0.03066011
"COG","Congo - Brazzaville","WT",2028,288.6116014,288.6872369,-0.075635564,-0.02619983
"COG","Congo - Brazzaville","WT",2029,287.4035088,287.4823924,-0.078883526,-0.027439429
"COG","Congo - Brazzaville","WT",2030,286.1292749,286.2110209,-0.081746091,-0.028561476
"COL","Colombia","BT",2017,8.85,8.85,0,0
"COL","Colombia","BT",2018,8.712734466,8.712734466,0,0
"COL","Colombia","BT",2019,8.103314197,8.103314197,0,0
"COL","Colombia","BT",2020,8.056862813,8.053491568,0.003371245,0.041860662
"COL","Colombia","BT",2021,8.004652397,8.01156763,-0.006915233,-0.086315607
"COL","Colombia","BT",2022,7.953705324,7.957290125,-0.003584801,-0.04505053
"COL","Colombia","BT",2023,7.907654236,7.911181009,-0.003526773,-0.044579604
"COL","Colombia","BT",2024,7.862965288,7.86924485,-0.006279562,-0.079798783
"COL","Colombia","BT",2025,7.823917841,7.829989985,-0.006072143,-0.077549824
"COL","Colombia","BT",2026,7.785961351,7.79348945,-0.007528099,-0.09659472
"COL","Colombia","BT",2027,7.750000015,7.754629317,-0.004629302,-0.059697276
"COL","Colombia","BT",2028,7.716642885,7.722590639,-0.005947754,-0.077017606
"COL","Colombia","BT",2029,7.685228064,7.693580724,-0.00835266,-0.108566607
"COL","Colombia","BT",2030,7.656332071,7.664163555,-0.007831485,-0.102183163
"COL","Colombia","BV",2017,94.39,94.39,0,0
"COL","Colombia","BV",2018,95.59562314,95.59562314,0,0
"COL","Colombia","BV",2019,76.75360874,76.75360874,0,0
"COL","Colombia","BV",2020,77.58378504,77.70787557,-0.124090531,-0.159688488
"COL","Colombia","BV",2021,78.42124471,78.51994729,-0.098702586,-0.125703836
"COL","Colombia","BV",2022,79.22881136,79.4978323,-0.26902094,-0.338400346
"COL","Colombia","BV",2023,80.07343851,80.43420885,-0.360770338,-0.448528485
"COL","Colombia","BV",2024,80.93694266,81.38338777,-0.446445108,-0.548570317
"COL","Colombia","BV",2025,81.80593916,82.35124217,-0.545303016,-0.662167323
"COL","Colombia","BV",2026,82.67219819,83.13843336,-0.466235169,-0.560793787
"COL","Colombia","BV",2027,83.54815766,84.15940112,-0.611243458,-0.726292547
"COL","Colombia","BV",2028,84.43695107,85.14076992,-0.703818857,-0.82665315
"COL","Colombia","BV",2029,85.34176072,86.1469186,-0.805157876,-0.934633401
"COL","Colombia","BV",2030,86.2637062,87.16720907,-0.903502871,-1.036516921
"COL","Colombia","CN",2017,12.18,12.18,0,0
"COL","Colombia","CN",2018,12.08173441,12.08173441,0,0
"COL","Colombia","CN",2019,11.98839259,11.98839259,0,0
"COL","Colombia","CN",2020,11.8999261,11.8999261,0,0
"COL","Colombia","CN",2021,11.81621445,11.81621445,0,0
"COL","Colombia","CN",2022,11.7370615,11.7370615,0,0
"COL","Colombia","CN",2023,11.66226808,11.66226808,0,0
"COL","Colombia","CN",2024,11.59162047,11.59162047,0,0
"COL","Colombia","CN",2025,11.52492831,11.52492831,0,0
"COL","Colombia","CN",2026,11.46207436,11.46207436,0,0
"COL","Colombia","CN",2027,11.40297386,11.40297386,0,0
"COL","Colombia","CN",2028,11.34753917,11.34753917,0,0
"COL","Colombia","CN",2029,11.2956966,11.2956966,0,0
"COL","Colombia","CN",2030,11.24736929,11.24736929,0,0
"COL","Colombia","EG",2017,44.13,44.13,0,0
"COL","Colombia","EG",2018,44.80420251,44.80420251,0,0
"COL","Colombia","EG",2019,45.5809816,45.5809816,0,0
"COL","Colombia","EG",2020,46.02735948,46.21724233,-0.189882843,-0.410848492
"COL","Colombia","EG",2021,46.71904916,46.7892899,-0.070240748,-0.150121423
"COL","Colombia","EG",2022,47.25658547,47.48428587,-0.227700396,-0.479527894
"COL","Colombia","EG",2023,47.81598854,48.12116474,-0.305176199,-0.634182903
"COL","Colombia","EG",2024,48.43119972,48.78028964,-0.349089915,-0.715637234
"COL","Colombia","EG",2025,49.02748753,49.42160248,-0.394114957,-0.797454833
"COL","Colombia","EG",2026,49.70917598,50.03132969,-0.32215371,-0.643903953
"COL","Colombia","EG",2027,50.21559546,50.6896556,-0.47406014,-0.935220676
"COL","Colombia","EG",2028,50.79697331,51.33999101,-0.543017694,-1.0576895
"COL","Colombia","EG",2029,51.39709775,51.98315087,-0.586053117,-1.127390523
"COL","Colombia","EG",2030,51.98322478,52.62274061,-0.639515838,-1.215284172
"COL","Colombia","FH",2017,17.77,17.77,0,0
"COL","Colombia","FH",2018,19.27467244,19.27467244,0,0
"COL","Colombia","FH",2019,19.21465267,19.21465267,0,0
"COL","Colombia","FH",2020,20.39052178,19.32202447,1.068497311,5.529944921
"COL","Colombia","FH",2021,19.96385325,19.50825007,0.455603172,2.335438442
"COL","Colombia","FH",2022,21.06517649,19.68837937,1.376797125,6.99294289
"COL","Colombia","FH",2023,21.67789867,19.82971747,1.848181202,9.320259881
"COL","Colombia","FH",2024,22.17727787,20.02270956,2.154568317,10.76062314
"COL","Colombia","FH",2025,22.67080427,20.20918926,2.461615008,12.18067175
"COL","Colombia","FH",2026,22.35868343,20.38181314,1.97687029,9.699187585
"COL","Colombia","FH",2027,23.50179236,20.5746291,2.927163269,14.22705243
"COL","Colombia","FH",2028,24.17777723,20.76999781,3.407779423,16.40722091
"COL","Colombia","FH",2029,24.7058185,20.9685856,3.7372329,17.82300901
"COL","Colombia","FH",2030,25.24771747,21.15294118,4.094776288,19.35795241
"COL","Colombia","FV",2017,296.51,296.51,0,0
"COL","Colombia","FV",2018,292.0058524,292.0058524,0,0
"COL","Colombia","FV",2019,291.7249459,291.7249459,0,0
"COL","Colombia","FV",2020,293.355547,293.9725253,-0.61697829,-0.209876174
"COL","Colombia","FV",2021,296.2911277,296.500094,-0.208966275,-0.070477642
"COL","Colombia","FV",2022,298.8324956,299.5427583,-0.710262703,-0.237115632
"COL","Colombia","FV",2023,301.843545,302.7933077,-0.94976274,-0.313667018
"COL","Colombia","FV",2024,304.9465915,306.0301779,-1.083586464,-0.354078304
"COL","Colombia","FV",2025,308.1304078,309.3659794,-1.235571587,-0.39938832
"COL","Colombia","FV",2026,311.6724003,312.6568124,-0.984412025,-0.314853854
"COL","Colombia","FV",2027,314.7211472,316.2451277,-1.523980476,-0.481898484
"COL","Colombia","FV",2028,318.0136112,319.7948001,-1.781188952,-0.55697871
"COL","Colombia","FV",2029,321.4334389,323.3772673,-1.943828382,-0.601102359
"COL","Colombia","FV",2030,324.8628971,327.0092479,-2.146350801,-0.656357829
"COL","Colombia","HFCS",2017,22.84,22.84,0,0
"COL","Colombia","HFCS",2018,22.65573185,22.65573185,0,0
"COL","Colombia","HFCS",2019,22.48069678,22.48069678,0,0
"COL","Colombia","HFCS",2020,22.31480396,22.31480396,0,0
"COL","Colombia","HFCS",2021,22.15782742,22.15782742,0,0
"COL","Colombia","HFCS",2022,22.0093994,22.0093994,0,0
"COL","Colombia","HFCS",2023,21.86914638,21.86914638,0,0
"COL","Colombia","HFCS",2024,21.73666761,21.73666761,0,0
"COL","Colombia","HFCS",2025,21.61160612,21.61160612,0,0
"COL","Colombia","HFCS",2026,21.49374207,21.49374207,0,0
"COL","Colombia","HFCS",2027,21.3829165,21.3829165,0,0
"COL","Colombia","HFCS",2028,21.27896507,21.27896507,0,0
"COL","Colombia","HFCS",2029,21.18174962,21.18174962,0,0
"COL","Colombia","HFCS",2030,21.09112599,21.09112599,0,0
"COL","Colombia","MA",2017,249.46,249.46,0,0
"COL","Colombia","MA",2018,311.2822062,311.2822062,0,0
"COL","Colombia","MA",2019,313.8682889,313.8682889,0,0
"COL","Colombia","MA",2020,314.7295594,314.8297454,-0.100186012,-0.031822283
"COL","Colombia","MA",2021,315.5439096,315.5829572,-0.039047648,-0.01237318
"COL","Colombia","MA",2022,316.5771934,316.68645,-0.109256643,-0.034499942
"COL","Colombia","MA",2023,317.6828018,317.8175545,-0.134752643,-0.042399371
"COL","Colombia","MA",2024,318.9361512,319.0878589,-0.151707738,-0.04754419
"COL","Colombia","MA",2025,320.2751322,320.4440017,-0.168869528,-0.052698608
"COL","Colombia","MA",2026,321.696376,321.8425457,-0.146169773,-0.045416548
"COL","Colombia","MA",2027,323.2241267,323.4289043,-0.20477762,-0.06331457
"COL","Colombia","MA",2028,324.8647762,325.0828787,-0.218102464,-0.067091341
"COL","Colombia","MA",2029,326.5952383,326.830749,-0.235510694,-0.072058916
"COL","Colombia","MA",2030,328.4419934,328.6936341,-0.251640732,-0.076557835
"COL","Colombia","MK",2017,203.81,203.81,0,0
"COL","Colombia","MK",2018,204.8811599,204.8811599,0,0
"COL","Colombia","MK",2019,192.3542714,192.3542714,0,0
"COL","Colombia","MK",2020,194.5229687,194.8062574,-0.283288752,-0.145420766
"COL","Colombia","MK",2021,196.816847,197.0220628,-0.205215722,-0.104158752
"COL","Colombia","MK",2022,199.1912988,199.6177625,-0.426463729,-0.213640171
"COL","Colombia","MK",2023,201.6685497,202.2305409,-0.561991221,-0.277896315
"COL","Colombia","MK",2024,204.2302559,204.9175551,-0.68729914,-0.335402762
"COL","Colombia","MK",2025,206.8811983,207.6493393,-0.768140973,-0.369922185
"COL","Colombia","MK",2026,209.6055691,210.2851477,-0.679578633,-0.323170058
"COL","Colombia","MK",2027,212.393909,213.2795841,-0.885675092,-0.415264825
"COL","Colombia","MK",2028,215.3000059,216.3323953,-1.032389473,-0.477223705
"COL","Colombia","MK",2029,218.2998792,219.4578594,-1.157980165,-0.527654908
"COL","Colombia","MK",2030,221.383698,222.6336853,-1.249987229,-0.561454673
"COL","Colombia","OCG",2017,79.39,79.39,0,0
"COL","Colombia","OCG",2018,57.02468708,57.02468708,0,0
"COL","Colombia","OCG",2019,55.25814387,55.25814387,0,0
"COL","Colombia","OCG",2020,54.58932576,54.6056531,-0.01632734,-0.029900457
"COL","Colombia","OCG",2021,54.0283465,54.0328263,-0.004479799,-0.008290883
"COL","Colombia","OCG",2022,53.43017663,53.44581153,-0.015634908,-0.029253758
"COL","Colombia","OCG",2023,52.84824415,52.86529833,-0.017054176,-0.032259679
"COL","Colombia","OCG",2024,52.26657754,52.2830318,-0.016454254,-0.031471499
"COL","Colombia","OCG",2025,51.71019899,51.72689544,-0.016696452,-0.032278087
"COL","Colombia","OCG",2026,51.15224041,51.16264677,-0.010406359,-0.020339758
"COL","Colombia","OCG",2027,50.59932968,50.61764342,-0.018313732,-0.036180531
"COL","Colombia","OCG",2028,50.04841885,50.06735499,-0.01893614,-0.037821331
"COL","Colombia","OCG",2029,49.51072678,49.52988712,-0.01916034,-0.0386844
"COL","Colombia","OCG",2030,48.97312792,48.99252858,-0.019400664,-0.039599229
"COL","Colombia","OOS",2017,6.74,6.74,0,0
"COL","Colombia","OOS",2018,6.685623145,6.685623145,0,0
"COL","Colombia","OOS",2019,6.633970942,6.633970942,0,0
"COL","Colombia","OOS",2020,6.550950943,6.550950943,0,0
"COL","Colombia","OOS",2021,6.466724476,6.466724476,0,0
"COL","Colombia","OOS",2022,6.381421808,6.381421808,0,0
"COL","Colombia","OOS",2023,6.295176664,6.295176664,0,0
"COL","Colombia","OOS",2024,6.208131391,6.208131391,0,0
"COL","Colombia","OOS",2025,6.120415848,6.120415848,0,0
"COL","Colombia","OOS",2026,6.032121103,6.032121103,0,0
"COL","Colombia","OOS",2027,5.94332193,5.94332193,0,0
"COL","Colombia","OOS",2028,5.854095516,5.854095516,0,0
"COL","Colombia","OOS",2029,5.764512506,5.764512506,0,0
"COL","Colombia","OOS",2030,5.674645821,5.674645821,0,0
"COL","Colombia","OTH",2017,134.97,134.97,0,0
"COL","Colombia","OTH",2018,132.9197326,132.9197326,0,0
"COL","Colombia","OTH",2019,132.7918652,132.7918652,0,0
"COL","Colombia","OTH",2020,133.5341074,133.8149531,-0.280845704,-0.209876174
